2052	25169983
2053	18500256
2054	6762287
2055	24657168
2056	36995274
2057	7790355
2058	9527882
2059	11854403
2060	8183904
2061	9024693
2062	25480683
2063	3063296
2064	6595421
2065	18827980
2066	20501647
2067	39705284
2068	8844408
2069	3275866
2070	36917212
2071	6269578
2072	3169146
2073	21217643
2074	2111325
2075	17502605
2076	16080265
2077	30573678
2078	31481949
2079	33349910
2080	29058706
2081	28510178
2082	31991754
2083	4099098
2084	30348074
2085	35880421
2086	11830664
2087	7657715
2088	32906744
2089	6319425
2090	20093729
2091	26637591
2092	34785701
2093	32283633
2094	27165325
2095	12411505
2096	19578170
2097	30617503
2098	20170636
2099	8573106
2100	26990199
2101	39093931
2102	6279578
2103	12789646
2104	7400095
2105	11171322
2106	19216007
2107	6269054
2108	36552884
2109	19596848
2110	34001967
2111	7082304
2112	26864432
2113	25006262
2114	35446118
2115	36185354
2116	30200219
2117	16822579
2118	8710487
2119	3255752
2120	6310017
2121	12952073
2122	14511482
2123	20816067
2124	23292701
2125	10679356
2126	19954731
2127	7744826
2128	8397202
2129	9348531
2130	25299184
2131	6707016
2132	25878132
2133	29163544
2134	20508821
2135	27746484
2136	6263864
2137	7200986
2138	17914057
2139	14617814
2140	34961029
2141	8973337
2142	32459563
2143	22163348
2144	39770010
2145	22049244
2146	37792629
